71;SULAWESI UTARA;02;MINAHASA;211;KAKAS BARAT;007;PANASEN;2;004B;100490
71;SULAWESI UTARA;02;MINAHASA;220;LEMBEAN TIMUR;002;KAROR;2;004B;100509
71;SULAWESI UTARA;02;MINAHASA;220;LEMBEAN TIMUR;007;SERETAN;2;004B;100527
71;SULAWESI UTARA;02;MINAHASA;230;ERIS;001;TELAP;2;003B;100542
71;SULAWESI UTARA;02;MINAHASA;230;ERIS;006;RANOMERUT;1;002B;150621
71;SULAWESI UTARA;02;MINAHASA;240;KOMBI;001;TULAP;2;002B;100555
71;SULAWESI UTARA;02;MINAHASA;240;KOMBI;005;KOMBI;2;004B;100572
71;SULAWESI UTARA;02;MINAHASA;240;KOMBI;011;KINALEOSAN;2;003B;100593
71;SULAWESI UTARA;02;MINAHASA;250;TONDANO TIMUR;002;KINIAR;1;004B;150639
71;SULAWESI UTARA;02;MINAHASA;250;TONDANO TIMUR;007;WENGKOL;1;002B;150659
71;SULAWESI UTARA;02;MINAHASA;250;TONDANO TIMUR;013;PAPAKELAN;2;004B;100606
71;SULAWESI UTARA;02;MINAHASA;251;TONDANO UTARA;002;SASARAN;1;003B;150677
71;SULAWESI UTARA;02;MINAHASA;251;TONDANO UTARA;005;KAMPUNG JAWA;1;005B;150695
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;040;MANGANITU SELATAN;007;NGALIPAENG DUA;2;001B;100005
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;040;MANGANITU SELATAN;009;SOWAENG;2;003B;100012
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;040;MANGANITU SELATAN;011;LAINE;2;002B;100020
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;040;MANGANITU SELATAN;014;LAPEPAHE;2;001B;100025
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;001;MAHUMU;2;001B;100047
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;003;BEBU;2;002B;100052
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;007;MENGGAWA I;2;002B;100058
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;008;POKOL;1;001B;150010
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;009;BALANE;2;003B;100061
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;012;NAGHA DUA;1;002B;150018
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;014;LELIPANG;2;001B;100067
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;050;TAMAKO;019;KALINDA I;2;001B;100074
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;060;TABUKAN SELATAN;010;BINEBAS;2;001B;100080
